target,서비스_업종_코드,rows,valid_rows,mean,p10,p50,p90
target_a_next_quarter_yoy,CS300027,1391,1207,0.23684216744775538,-0.5931972995351993,-0.066650930073199,0.9535430852602507
target_a_next_quarter_yoy,CS300028,3928,3613,0.33261178667887187,-0.5154265566461784,-0.016489553135517365,0.8328011574464156
target_a_next_quarter_yoy,CS300029,906,733,0.22944311077364093,-0.5614442172397746,-0.11115713908858638,0.6110507644112344
target_a_next_quarter_yoy,CS300031,1477,1290,4.511063729436858,-0.7090507231476241,-0.10486013914583991,1.4391447752659565
target_a_next_quarter_yoy,CS300032,817,660,2.290838879308113,-0.7279710674141088,-0.10173062141044836,1.4647767036308412
target_a_next_quarter_yoy,CS300033,2227,2096,0.2760820331200109,-0.5269382773807507,-0.031837038439490484,0.8493076418739957
target_a_next_quarter_yoy,CS300035,2640,2161,2.266510709782688,-0.7798167184300071,0.0,2.636363591885565
target_a_next_quarter_yoy,CS300036,2254,2066,1.593662044892679,-0.5927524916659657,-0.032540297689766295,1.2208799930809808
target_a_next_quarter_yoy,CS300043,1939,1339,39.59223606699809,-0.6997560990596583,0.0,3.5376883987011993
target_b_next_two_quarters_yoy,CS100001,18376,18069,0.21934017164030783,-0.15248624956961368,0.06060864516362474,0.4043882811671529
target_b_next_two_quarters_yoy,CS100002,5971,5382,0.10714722884582711,-0.2552736005664502,0.01550400401663965,0.4520750545206712
target_b_next_two_quarters_yoy,CS100003,4530,4130,0.07921530263654808,-0.3033701330028991,-0.0135506117578445,0.4629898936547347
target_b_next_two_quarters_yoy,CS100004,4500,4128,0.2292330603143041,-0.3162301543629758,0.012940000639738325,0.62513190268291
target_b_next_two_quarters_yoy,CS100005,5738,5173,0.05607369744771317,-0.26693210381571514,-0.031096049781449087,0.2640200294922421
target_b_next_two_quarters_yoy,CS100006,5651,5015,0.06988680097006138,-0.3589098728353857,-0.05227495768115442,0.34757808799104106
target_b_next_two_quarters_yoy,CS100007,7533,6964,0.031007582790267975,-0.3994281586300869,-0.055179397991582224,0.4970629149489909
target_b_next_two_quarters_yoy,CS100008,10552,9874,0.13066190445340148,-0.3295106256197071,-0.001680479771788701,0.425918694497055
target_b_next_two_quarters_yoy,CS100009,11965,11428,0.24220023927258835,-0.30310368265528137,0.0662960126857901,0.8802750089245397
target_b_next_two_quarters_yoy,CS100010,14105,13381,0.15373205845177337,-0.2818027781560696,0.0,0.4918219581495553
target_b_next_two_quarters_yoy,CS200001,8441,7821,0.21475639931090218,-0.38790919766302356,0.034430287665971004,0.7134970337034157
target_b_next_two_quarters_yoy,CS200002,946,773,0.36267441522367827,-0.37224004329746163,0.07476654140010264,0.8859073432298323
target_b_next_two_quarters_yoy,CS200003,6693,6053,0.2557334398548029,-0.42757053308947074,0.03880192343678468,0.8920924672616345
target_b_next_two_quarters_yoy,CS200005,6223,5535,0.3295662839220217,-0.42655908039105717,0.005451641968738707,0.8180847447547944
target_b_next_two_quarters_yoy,CS200006,6630,6458,0.12446614810078879,-0.13842837677937278,0.0495622457743673,0.3793025571079074
target_b_next_two_quarters_yoy,CS200007,4995,4888,0.047148939833676407,-0.23419638889696892,0.005930144018965744,0.3111399582371979
target_b_next_two_quarters_yoy,CS200008,4169,4014,0.05459052904169568,-0.2935480954786153,-0.009120133527538321,0.42463339913102244
target_b_next_two_quarters_yoy,CS200016,4532,4202,0.2808363954930338,-0.3128384070572703,0.09930448195602004,0.8344808008501009
target_b_next_two_quarters_yoy,CS200017,1823,1664,0.04594568054883885,-0.39670521651598717,-0.06294643494174262,0.4434820046225858
target_b_next_two_quarters_yoy,CS200019,1810,1546,0.03590106233475073,-0.37301711718574565,-0.014775041175897508,0.47115262739480235
target_b_next_two_quarters_yoy,CS200024,3090,2682,0.11096835274415881,-0.4480020090501843,-0.032301005793121396,0.6460967856750851
target_b_next_two_quarters_yoy,CS200025,4963,4757,0.09226432305332578,-0.2984690868225642,0.028316374875016814,0.43254909020932264
target_b_next_two_quarters_yoy,CS200026,723,574,0.11181323003979006,-0.37053672363773443,0.0,0.5853314529448759
target_b_next_two_quarters_yoy,CS200028,14483,14211,0.09540807461793611,-0.2521823888812058,-0.007138944999971586,0.34797322317481183
target_b_next_two_quarters_yoy,CS200029,3629,3230,0.06477246192151524,-0.48190531263019654,-0.05903713204766159,0.6633552361799725
target_b_next_two_quarters_yoy,CS200030,4552,3639,0.4393803011508757,-0.5166400637459313,0.02721907624539699,1.175427332777139
target_b_next_two_quarters_yoy,CS200031,5500,5037,0.21823397020995175,-0.25308789479164284,0.05668759234472387,0.5697543775702205
