run_id,model,feature_set_id,서비스_업종_코드,rows,positive_rate,average_precision,roc_auc,precision_at_0_5,recall_at_0_5,f1_at_0_5,predicted_positive_rate_at_0_5
random_forest__tree_plus_sales_amount_raw_components,random_forest,tree_plus_sales_amount_raw_components,CS300002,2751,0.2813522355507088,0.6356965292390897,0.8003643972871485,0.826530612244898,0.10465116279069768,0.18577981651376146,0.035623409669211195
random_forest__tree_plus_sales_amount_raw_components,random_forest,tree_plus_sales_amount_raw_components,CS300010,1240,0.24435483870967742,0.5768826249304809,0.8024099101478985,0.7692307692307693,0.033003300330033,0.06329113924050633,0.010483870967741936
random_forest__tree_plus_sales_amount_raw_components,random_forest,tree_plus_sales_amount_raw_components,CS300011,3264,0.35324754901960786,0.5292775899716826,0.6798165804773493,0.7878787878787878,0.022549869904596703,0.04384485666104553,0.01011029411764706
random_forest__tree_plus_sales_amount_raw_components,random_forest,tree_plus_sales_amount_raw_components,CS300014,494,0.4109311740890688,0.5593928230748628,0.6697306722191188,0.6875,0.054187192118226604,0.1004566210045662,0.032388663967611336
random_forest__tree_plus_sales_amount_raw_components,random_forest,tree_plus_sales_amount_raw_components,CS300015,215,0.3953488372093023,0.5740704551213096,0.7022624434389141,0.4,0.023529411764705882,0.044444444444444446,0.023255813953488372
random_forest__tree_plus_sales_amount_raw_components,random_forest,tree_plus_sales_amount_raw_components,CS300016,805,0.2248447204968944,0.4215536204582879,0.7064031732540019,0.8,0.022099447513812154,0.043010752688172046,0.006211180124223602
random_forest__tree_plus_sales_amount_raw_components,random_forest,tree_plus_sales_amount_raw_components,CS300017,644,0.36490683229813664,0.5613231651971776,0.7028767622119336,0.5555555555555556,0.02127659574468085,0.040983606557377046,0.013975155279503106
random_forest__tree_plus_sales_amount_raw_components,random_forest,tree_plus_sales_amount_raw_components,CS300018,2260,0.12212389380530973,0.525127116496286,0.8590755025712948,0.8,0.014492753623188406,0.028469750889679714,0.0022123893805309734
random_forest__tree_plus_sales_amount_raw_components,random_forest,tree_plus_sales_amount_raw_components,CS300020,514,0.39883268482490275,0.5677895781524116,0.6784276580629883,0.7333333333333333,0.05365853658536585,0.1,0.029182879377431907
random_forest__tree_plus_sales_amount_raw_components,random_forest,tree_plus_sales_amount_raw_components,CS300022,1851,0.35386277687736356,0.6224685886492378,0.7459355612857106,0.8717948717948718,0.051908396946564885,0.09798270893371758,0.02106969205834684
random_forest__tree_plus_sales_amount_raw_components,random_forest,tree_plus_sales_amount_raw_components,CS300024,463,0.3174946004319654,0.5588273758706437,0.6927796435029707,1.0,0.06802721088435375,0.12738853503184713,0.02159827213822894
random_forest__tree_plus_sales_amount_raw_components,random_forest,tree_plus_sales_amount_raw_components,CS300027,337,0.36795252225519287,0.4814655861643517,0.6093063758897471,1.0,0.03225806451612903,0.0625,0.011869436201780416
random_forest__tree_plus_sales_amount_raw_components,random_forest,tree_plus_sales_amount_raw_components,CS300028,1083,0.31117266851338876,0.44782418151279724,0.668781473496631,0.6190476190476191,0.03857566765578635,0.07262569832402235,0.019390581717451522
random_forest__tree_plus_sales_amount_raw_components,random_forest,tree_plus_sales_amount_raw_components,CS300036,596,0.2902684563758389,0.47132581064810875,0.6999412399732163,1.0,0.005780346820809248,0.011494252873563218,0.0016778523489932886
random_forest__tree_plus_sales_amount_raw_components,random_forest,tree_plus_sales_amount_raw_components,CS200002,250,0.24,0.6336200090550453,0.8331578947368421,1.0,0.06666666666666667,0.125,0.016
random_forest__tree_plus_sales_amount_raw_components,random_forest,tree_plus_sales_amount_raw_components,CS200003,1882,0.28746014877789583,0.5915579863316605,0.7873204122506309,0.8461538461538461,0.02033271719038817,0.039711191335740074,0.006907545164718385
random_forest__tree_plus_sales_amount_raw_components,random_forest,tree_plus_sales_amount_raw_components,CS200005,1755,0.29971509971509974,0.5539289862503528,0.7508593032141498,0.8421052631578947,0.030418250950570342,0.05871559633027523,0.010826210826210826
random_forest__tree_plus_sales_amount_raw_components,random_forest,tree_plus_sales_amount_raw_components,CS200008,1235,0.22753036437246962,0.47821160085037756,0.7597118706028931,0.8,0.014234875444839857,0.027972027972027972,0.004048582995951417
random_forest__tree_plus_sales_amount_raw_components,random_forest,tree_plus_sales_amount_raw_components,CS200017,528,0.4412878787878788,0.7173355783138284,0.7896704735578671,0.8064516129032258,0.1072961373390558,0.1893939393939394,0.058712121212121215
random_forest__tree_plus_sales_amount_raw_components,random_forest,tree_plus_sales_amount_raw_components,CS200033,72,0.2638888888888889,0.6014017457667342,0.7100297914597815,1.0,0.10526315789473684,0.19047619047619047,0.027777777777777776
random_forest__tree_plus_sales_amount_raw_components,random_forest,tree_plus_sales_amount_raw_components,CS200034,699,0.45064377682403434,0.6523671597267914,0.7048280423280424,0.84375,0.08571428571428572,0.15561959654178675,0.045779685264663805
random_forest__tree_plus_sales_amount_raw_components,random_forest,tree_plus_sales_amount_raw_components,CS300004,656,0.31859756097560976,0.4521157911064461,0.6504715112980743,0.6666666666666666,0.009569377990430622,0.018867924528301886,0.004573170731707317
random_forest__tree_plus_sales_amount_raw_components,random_forest,tree_plus_sales_amount_raw_components,CS300006,198,0.23737373737373738,0.5565804896853639,0.7932929406791601,1.0,0.0425531914893617,0.08163265306122448,0.010101010101010102
random_forest__tree_plus_sales_amount_raw_components,random_forest,tree_plus_sales_amount_raw_components,CS300007,1584,0.34785353535353536,0.5762185270068606,0.7380877503368863,0.7142857142857143,0.09074410163339383,0.1610305958132045,0.04419191919191919
random_forest__tree_plus_sales_amount_raw_components,random_forest,tree_plus_sales_amount_raw_components,CS300008,566,0.2597173144876325,0.559384662760821,0.7569204292695598,0.0,0.0,0.0,0.0
random_forest__tree_plus_sales_amount_raw_components,random_forest,tree_plus_sales_amount_raw_components,CS300009,1042,0.22648752399232247,0.5286201191857606,0.7857435757244398,0.8461538461538461,0.046610169491525424,0.08835341365461848,0.012476007677543186
random_forest__tree_plus_sales_amount_raw_components,random_forest,tree_plus_sales_amount_raw_components,CS300019,553,0.2820976491862568,0.46418043631315353,0.7073403087256992,0.0,0.0,0.0,0.0
random_forest__tree_plus_sales_amount_raw_components,random_forest,tree_plus_sales_amount_raw_components,CS300021,962,0.46153846153846156,0.7280015776850026,0.7467477129639291,0.9032258064516129,0.06306306306306306,0.11789473684210526,0.032224532224532226
random_forest__tree_plus_sales_amount_raw_components,random_forest,tree_plus_sales_amount_raw_components,CS300029,217,0.42857142857142855,0.6105378915616342,0.7297953520638225,0.4,0.021505376344086023,0.04081632653061224,0.02304147465437788
random_forest__tree_plus_sales_amount_raw_components,random_forest,tree_plus_sales_amount_raw_components,CS300031,359,0.25069637883008355,0.43010135083035916,0.6715819909128459,1.0,0.05555555555555555,0.10526315789473684,0.013927576601671309
random_forest__tree_plus_sales_amount_raw_components,random_forest,tree_plus_sales_amount_raw_components,CS300032,172,0.3081395348837209,0.38070526901792967,0.6418265419375297,0.0,0.0,0.0,0.005813953488372093
random_forest__tree_plus_sales_amount_raw_components,random_forest,tree_plus_sales_amount_raw_components,CS300033,616,0.288961038961039,0.40420873378752453,0.6392565799599816,1.0,0.0056179775280898875,0.0111731843575419,0.0016233766233766235
random_forest__tree_plus_sales_amount_raw_components,random_forest,tree_plus_sales_amount_raw_components,CS300035,596,0.25838926174496646,0.3761270889880792,0.6527883880825057,0.0,0.0,0.0,0.0
random_forest__tree_plus_sales_amount_raw_components,random_forest,tree_plus_sales_amount_raw_components,CS300043,371,0.23450134770889489,0.3221361834904125,0.6214586368787436,0.0,0.0,0.0,0.0026954177897574125
random_forest__tree_plus_sales_amount_raw_components,random_forest,tree_plus_sales_amount_raw_components,CS200001,2410,0.2829875518672199,0.6329267931802025,0.8255819281524925,0.8947368421052632,0.024926686217008796,0.04850213980028531,0.007883817427385892
random_forest__tree_plus_sales_amount_raw_components,random_forest,tree_plus_sales_amount_raw_components,CS200019,439,0.5170842824601367,0.8239919144576633,0.8316432549247778,0.8709677419354839,0.23788546255506607,0.3737024221453287,0.14123006833712984
random_forest__tree_plus_sales_amount_raw_components,random_forest,tree_plus_sales_amount_raw_components,CS200032,175,0.2571428571428571,0.3778522440557488,0.6565811965811966,0.0,0.0,0.0,0.0
random_forest__tree_plus_sales_amount_raw_components,random_forest,tree_plus_sales_amount_raw_components,CS300003,278,0.32014388489208634,0.44221435563441747,0.6567386005588253,0.5,0.011235955056179775,0.02197802197802198,0.007194244604316547
random_forest__tree_plus_sales_amount_raw_components,random_forest,tree_plus_sales_amount_raw_components,CS200025,1450,0.2103448275862069,0.40033888482771074,0.7195561600687236,0.5,0.003278688524590164,0.006514657980456026,0.001379310344827586
random_forest__tree_plus_sales_amount_raw_components,random_forest,tree_plus_sales_amount_raw_components,CS300026,39,0.358974358974359,0.63243835607281,0.7828571428571428,0.6666666666666666,0.14285714285714285,0.23529411764705882,0.07692307692307693
random_forest__tree_plus_sales_amount_raw_components,random_forest,tree_plus_sales_amount_raw_components,CS300025,98,0.2755102040816326,0.354773249056539,0.5628586332811686,0.5,0.037037037037037035,0.06896551724137931,0.02040816326530612
random_forest__tree_plus_sales_amount_raw_components,random_forest,tree_plus_sales_amount_raw_components,CS200026,173,0.30057803468208094,0.4970235218851242,0.6938970120788303,0.0,0.0,0.0,0.0
extra_trees__tree_plus_sales_amount_raw_components,extra_trees,tree_plus_sales_amount_raw_components,CS100001,5554,0.1852718761253151,0.4034217572465817,0.7539751622827504,0.0,0.0,0.0,0.0
extra_trees__tree_plus_sales_amount_raw_components,extra_trees,tree_plus_sales_amount_raw_components,CS100002,1698,0.33510011778563015,0.5032872879099121,0.6805313192227285,0.0,0.0,0.0,0.0
extra_trees__tree_plus_sales_amount_raw_components,extra_trees,tree_plus_sales_amount_raw_components,CS100003,1282,0.45553822152886114,0.6041665640937539,0.6784501707422381,0.0,0.0,0.0,0.0
extra_trees__tree_plus_sales_amount_raw_components,extra_trees,tree_plus_sales_amount_raw_components,CS100004,1283,0.39438815276695244,0.5433268481202975,0.6836380423336945,0.0,0.0,0.0,0.0
extra_trees__tree_plus_sales_amount_raw_components,extra_trees,tree_plus_sales_amount_raw_components,CS100005,1564,0.3177749360613811,0.48462961097347157,0.6686359959192834,0.0,0.0,0.0,0.0
extra_trees__tree_plus_sales_amount_raw_components,extra_trees,tree_plus_sales_amount_raw_components,CS100006,1526,0.41874180865006555,0.6522838951423823,0.7436842021690458,0.0,0.0,0.0,0.0
extra_trees__tree_plus_sales_amount_raw_components,extra_trees,tree_plus_sales_amount_raw_components,CS100007,2078,0.48267564966313764,0.6976226615068617,0.7039838623663892,0.0,0.0,0.0,0.0
extra_trees__tree_plus_sales_amount_raw_components,extra_trees,tree_plus_sales_amount_raw_components,CS100008,3033,0.3537751401252885,0.5527600271157709,0.7043217566616581,0.0,0.0,0.0,0.0
extra_trees__tree_plus_sales_amount_raw_components,extra_trees,tree_plus_sales_amount_raw_components,CS100009,3508,0.3187001140250855,0.47227203680581864,0.6699895584613887,0.0,0.0,0.0,0.0
extra_trees__tree_plus_sales_amount_raw_components,extra_trees,tree_plus_sales_amount_raw_components,CS100010,4154,0.291044776119403,0.4875909342071363,0.7080381855944592,0.0,0.0,0.0,0.0
extra_trees__tree_plus_sales_amount_raw_components,extra_trees,tree_plus_sales_amount_raw_components,CS200006,1998,0.14614614614614616,0.30107000954356755,0.7195163323644189,0.0,0.0,0.0,0.0
extra_trees__tree_plus_sales_amount_raw_components,extra_trees,tree_plus_sales_amount_raw_components,CS200007,1506,0.20053120849933598,0.2945423764935551,0.63728795846076,0.0,0.0,0.0,0.0
extra_trees__tree_plus_sales_amount_raw_components,extra_trees,tree_plus_sales_amount_raw_components,CS200016,1297,0.27602158828064766,0.4493110663006463,0.6859698597699918,0.0,0.0,0.0,0.0
extra_trees__tree_plus_sales_amount_raw_components,extra_trees,tree_plus_sales_amount_raw_components,CS200024,839,0.4123957091775924,0.5224527975741207,0.6233277444922558,0.0,0.0,0.0,0.0
extra_trees__tree_plus_sales_amount_raw_components,extra_trees,tree_plus_sales_amount_raw_components,CS200028,4384,0.2664233576642336,0.3948724624505506,0.6542667921096571,0.0,0.0,0.0,0.0
extra_trees__tree_plus_sales_amount_raw_components,extra_trees,tree_plus_sales_amount_raw_components,CS200029,1017,0.400196656833825,0.4449314137849514,0.5462057437467274,0.0,0.0,0.0,0.0
extra_trees__tree_plus_sales_amount_raw_components,extra_trees,tree_plus_sales_amount_raw_components,CS200030,1156,0.2378892733564014,0.3084800159769398,0.613497059127025,0.0,0.0,0.0,0.0
extra_trees__tree_plus_sales_amount_raw_components,extra_trees,tree_plus_sales_amount_raw_components,CS200031,1546,0.2238033635187581,0.308806724210685,0.6194881984585743,0.0,0.0,0.0,0.0
extra_trees__tree_plus_sales_amount_raw_components,extra_trees,tree_plus_sales_amount_raw_components,CS200037,2043,0.29515418502202645,0.3816646685646541,0.6082342915054357,0.0,0.0,0.0,0.0
extra_trees__tree_plus_sales_amount_raw_components,extra_trees,tree_plus_sales_amount_raw_components,CS300001,3323,0.33012338248570566,0.5702462202992576,0.7376677060119038,0.0,0.0,0.0,0.0
extra_trees__tree_plus_sales_amount_raw_components,extra_trees,tree_plus_sales_amount_raw_components,CS300002,2751,0.2813522355507088,0.47260685993051377,0.7029090353013141,0.0,0.0,0.0,0.0
extra_trees__tree_plus_sales_amount_raw_components,extra_trees,tree_plus_sales_amount_raw_components,CS300010,1240,0.24435483870967742,0.4672144815451117,0.7022728953791857,0.0,0.0,0.0,0.0
extra_trees__tree_plus_sales_amount_raw_components,extra_trees,tree_plus_sales_amount_raw_components,CS300011,3264,0.35324754901960786,0.4200019800856757,0.5823808136704324,0.0,0.0,0.0,0.0
extra_trees__tree_plus_sales_amount_raw_components,extra_trees,tree_plus_sales_amount_raw_components,CS300014,494,0.4109311740890688,0.5021843503513811,0.5970748057488192,0.0,0.0,0.0,0.0
extra_trees__tree_plus_sales_amount_raw_components,extra_trees,tree_plus_sales_amount_raw_components,CS300015,215,0.3953488372093023,0.49207799579513645,0.5972850678733032,0.0,0.0,0.0,0.0
extra_trees__tree_plus_sales_amount_raw_components,extra_trees,tree_plus_sales_amount_raw_components,CS300016,805,0.2248447204968944,0.28881741081240875,0.5952241818954527,0.0,0.0,0.0,0.0
extra_trees__tree_plus_sales_amount_raw_components,extra_trees,tree_plus_sales_amount_raw_components,CS300017,644,0.36490683229813664,0.42362810693653163,0.564095094418145,0.0,0.0,0.0,0.0
extra_trees__tree_plus_sales_amount_raw_components,extra_trees,tree_plus_sales_amount_raw_components,CS300018,2260,0.12212389380530973,0.3428043173697289,0.7674512038335671,0.0,0.0,0.0,0.0
extra_trees__tree_plus_sales_amount_raw_components,extra_trees,tree_plus_sales_amount_raw_components,CS300020,514,0.39883268482490275,0.48925804474016565,0.5982634777804088,0.0,0.0,0.0,0.0
extra_trees__tree_plus_sales_amount_raw_components,extra_trees,tree_plus_sales_amount_raw_components,CS300022,1851,0.35386277687736356,0.4891980370057849,0.6364880390104419,0.0,0.0,0.0,0.0
extra_trees__tree_plus_sales_amount_raw_components,extra_trees,tree_plus_sales_amount_raw_components,CS300024,463,0.3174946004319654,0.4095698044072562,0.6143761301989151,0.0,0.0,0.0,0.0
extra_trees__tree_plus_sales_amount_raw_components,extra_trees,tree_plus_sales_amount_raw_components,CS300027,337,0.36795252225519287,0.3862760566718283,0.49507799485082543,0.0,0.0,0.0,0.0
extra_trees__tree_plus_sales_amount_raw_components,extra_trees,tree_plus_sales_amount_raw_components,CS300028,1083,0.31117266851338876,0.3816057370505589,0.5893270538818307,0.0,0.0,0.0,0.0
extra_trees__tree_plus_sales_amount_raw_components,extra_trees,tree_plus_sales_amount_raw_components,CS300036,596,0.2902684563758389,0.35712574235276373,0.5740171360636248,0.0,0.0,0.0,0.0
extra_trees__tree_plus_sales_amount_raw_components,extra_trees,tree_plus_sales_amount_raw_components,CS200002,250,0.24,0.506091598367639,0.721842105263158,0.0,0.0,0.0,0.0
extra_trees__tree_plus_sales_amount_raw_components,extra_trees,tree_plus_sales_amount_raw_components,CS200003,1882,0.28746014877789583,0.4724448449971095,0.6806208570589719,0.0,0.0,0.0,0.0
extra_trees__tree_plus_sales_amount_raw_components,extra_trees,tree_plus_sales_amount_raw_components,CS200005,1755,0.29971509971509974,0.44432131790496443,0.6546065149260427,0.0,0.0,0.0,0.0
extra_trees__tree_plus_sales_amount_raw_components,extra_trees,tree_plus_sales_amount_raw_components,CS200008,1235,0.22753036437246962,0.32578716568030847,0.6393272006983146,0.0,0.0,0.0,0.0
extra_trees__tree_plus_sales_amount_raw_components,extra_trees,tree_plus_sales_amount_raw_components,CS200017,528,0.4412878787878788,0.5900183130525012,0.6544846148250527,0.0,0.0,0.0,0.0
extra_trees__tree_plus_sales_amount_raw_components,extra_trees,tree_plus_sales_amount_raw_components,CS200033,72,0.2638888888888889,0.5853144167397086,0.7358490566037736,0.0,0.0,0.0,0.0
extra_trees__tree_plus_sales_amount_raw_components,extra_trees,tree_plus_sales_amount_raw_components,CS200034,699,0.45064377682403434,0.5197114811706585,0.5812334656084657,0.0,0.0,0.0,0.0
extra_trees__tree_plus_sales_amount_raw_components,extra_trees,tree_plus_sales_amount_raw_components,CS300004,656,0.31859756097560976,0.34873938145054645,0.5289275660169337,0.0,0.0,0.0,0.0
extra_trees__tree_plus_sales_amount_raw_components,extra_trees,tree_plus_sales_amount_raw_components,CS300006,198,0.23737373737373738,0.4188767234984173,0.6797238269691419,0.0,0.0,0.0,0.0
extra_trees__tree_plus_sales_amount_raw_components,extra_trees,tree_plus_sales_amount_raw_components,CS300007,1584,0.34785353535353536,0.4770782194011283,0.6491778566822972,0.0,0.0,0.0,0.0
extra_trees__tree_plus_sales_amount_raw_components,extra_trees,tree_plus_sales_amount_raw_components,CS300008,566,0.2597173144876325,0.3977163051301949,0.6814086016268082,0.0,0.0,0.0,0.0
extra_trees__tree_plus_sales_amount_raw_components,extra_trees,tree_plus_sales_amount_raw_components,CS300009,1042,0.22648752399232247,0.43455303191913597,0.7288556167725113,0.0,0.0,0.0,0.0
extra_trees__tree_plus_sales_amount_raw_components,extra_trees,tree_plus_sales_amount_raw_components,CS300019,553,0.2820976491862568,0.32993337359082864,0.5853032358070142,0.0,0.0,0.0,0.0
extra_trees__tree_plus_sales_amount_raw_components,extra_trees,tree_plus_sales_amount_raw_components,CS300021,962,0.46153846153846156,0.5937700695714414,0.644070228529688,0.0,0.0,0.0,0.0
extra_trees__tree_plus_sales_amount_raw_components,extra_trees,tree_plus_sales_amount_raw_components,CS300029,217,0.42857142857142855,0.49794296835567603,0.5730142212972598,0.0,0.0,0.0,0.0
extra_trees__tree_plus_sales_amount_raw_components,extra_trees,tree_plus_sales_amount_raw_components,CS300031,359,0.25069637883008355,0.32298791800497584,0.5448161916563403,0.0,0.0,0.0,0.0
extra_trees__tree_plus_sales_amount_raw_components,extra_trees,tree_plus_sales_amount_raw_components,CS300032,172,0.3081395348837209,0.3007580293559476,0.5011891549072459,0.0,0.0,0.0,0.0
extra_trees__tree_plus_sales_amount_raw_components,extra_trees,tree_plus_sales_amount_raw_components,CS300033,616,0.288961038961039,0.3046103062500051,0.5219716792365707,0.0,0.0,0.0,0.0
extra_trees__tree_plus_sales_amount_raw_components,extra_trees,tree_plus_sales_amount_raw_components,CS300035,596,0.25838926174496646,0.3068667078040691,0.5565317035905271,0.0,0.0,0.0,0.0
extra_trees__tree_plus_sales_amount_raw_components,extra_trees,tree_plus_sales_amount_raw_components,CS300043,371,0.23450134770889489,0.2966292992689501,0.5800145701796989,0.0,0.0,0.0,0.0
extra_trees__tree_plus_sales_amount_raw_components,extra_trees,tree_plus_sales_amount_raw_components,CS200001,2410,0.2829875518672199,0.5100106135502629,0.7257199006190942,0.0,0.0,0.0,0.0
extra_trees__tree_plus_sales_amount_raw_components,extra_trees,tree_plus_sales_amount_raw_components,CS200019,439,0.5170842824601367,0.7345333651417468,0.7236721802011471,0.0,0.0,0.0,0.0
extra_trees__tree_plus_sales_amount_raw_components,extra_trees,tree_plus_sales_amount_raw_components,CS200032,175,0.2571428571428571,0.2710455384532775,0.47863247863247865,0.0,0.0,0.0,0.0
extra_trees__tree_plus_sales_amount_raw_components,extra_trees,tree_plus_sales_amount_raw_components,CS300003,278,0.32014388489208634,0.3378520215915324,0.5568634445038939,0.0,0.0,0.0,0.0
extra_trees__tree_plus_sales_amount_raw_components,extra_trees,tree_plus_sales_amount_raw_components,CS200025,1450,0.2103448275862069,0.30582129149733694,0.6195490013601546,0.0,0.0,0.0,0.0
extra_trees__tree_plus_sales_amount_raw_components,extra_trees,tree_plus_sales_amount_raw_components,CS300026,39,0.358974358974359,0.5839833984015089,0.7628571428571429,0.0,0.0,0.0,0.0
extra_trees__tree_plus_sales_amount_raw_components,extra_trees,tree_plus_sales_amount_raw_components,CS300025,98,0.2755102040816326,0.26133596793380154,0.4204486176317162,0.0,0.0,0.0,0.0
extra_trees__tree_plus_sales_amount_raw_components,extra_trees,tree_plus_sales_amount_raw_components,CS200026,173,0.30057803468208094,0.41833247473471125,0.6258741258741258,0.0,0.0,0.0,0.0
lightgbm__tree_plus_sales_amount_raw_components,lightgbm,tree_plus_sales_amount_raw_components,CS100001,5554,0.1852718761253151,0.5574145171226538,0.8518377011420195,0.6717391304347826,0.30029154518950435,0.4150436534586971,0.08282319049333814
lightgbm__tree_plus_sales_amount_raw_components,lightgbm,tree_plus_sales_amount_raw_components,CS100002,1698,0.33510011778563015,0.7005879195046669,0.8273072426724117,0.7167487684729064,0.5114235500878734,0.5969230769230769,0.23910482921083628
lightgbm__tree_plus_sales_amount_raw_components,lightgbm,tree_plus_sales_amount_raw_components,CS100003,1282,0.45553822152886114,0.7934820951995094,0.8239147073831299,0.7366482504604052,0.684931506849315,0.709849157054126,0.4235569422776911
lightgbm__tree_plus_sales_amount_raw_components,lightgbm,tree_plus_sales_amount_raw_components,CS100004,1283,0.39438815276695244,0.7283149167614675,0.8147430321343363,0.7132530120481928,0.5849802371541502,0.6427795874049945,0.323460639127046
lightgbm__tree_plus_sales_amount_raw_components,lightgbm,tree_plus_sales_amount_raw_components,CS100005,1564,0.3177749360613811,0.6481103892137177,0.7925151659724043,0.7022900763358778,0.3702213279678068,0.48484848484848486,0.16751918158567775
lightgbm__tree_plus_sales_amount_raw_components,lightgbm,tree_plus_sales_amount_raw_components,CS100006,1526,0.41874180865006555,0.7504720965954244,0.8287611173744207,0.7514910536779325,0.5915492957746479,0.6619964973730298,0.32961992136304064
lightgbm__tree_plus_sales_amount_raw_components,lightgbm,tree_plus_sales_amount_raw_components,CS100007,2078,0.48267564966313764,0.7797801623497284,0.8069104314962092,0.7460510328068044,0.6121635094715853,0.6725082146768894,0.3960538979788258
lightgbm__tree_plus_sales_amount_raw_components,lightgbm,tree_plus_sales_amount_raw_components,CS100008,3033,0.3537751401252885,0.7100276527334762,0.8285524088479752,0.7642980935875217,0.4109972041006524,0.5345454545454545,0.1902406857896472
lightgbm__tree_plus_sales_amount_raw_components,lightgbm,tree_plus_sales_amount_raw_components,CS100009,3508,0.3187001140250855,0.6763337107264278,0.8259185934237019,0.6532019704433497,0.5930232558139535,0.6216596343178622,0.2893386545039909
lightgbm__tree_plus_sales_amount_raw_components,lightgbm,tree_plus_sales_amount_raw_components,CS100010,4154,0.291044776119403,0.6534380576532453,0.8246392014615903,0.6901217861975643,0.4218362282878412,0.5236139630390144,0.17790081848820413
lightgbm__tree_plus_sales_amount_raw_components,lightgbm,tree_plus_sales_amount_raw_components,CS200006,1998,0.14614614614614616,0.4109165575354398,0.7771071881674669,0.6727272727272727,0.1267123287671233,0.2132564841498559,0.027527527527527528
lightgbm__tree_plus_sales_amount_raw_components,lightgbm,tree_plus_sales_amount_raw_components,CS200007,1506,0.20053120849933598,0.47178814837904876,0.7780851906448704,0.56,0.23178807947019867,0.32786885245901637,0.08300132802124834
lightgbm__tree_plus_sales_amount_raw_components,lightgbm,tree_plus_sales_amount_raw_components,CS200016,1297,0.27602158828064766,0.6257614900474753,0.8102759978819736,0.6666666666666666,0.3687150837988827,0.4748201438848921,0.15265998457979954
lightgbm__tree_plus_sales_amount_raw_components,lightgbm,tree_plus_sales_amount_raw_components,CS200024,839,0.4123957091775924,0.7121927181787742,0.785071931902121,0.7003610108303249,0.5606936416184971,0.622792937399679,0.3301549463647199
lightgbm__tree_plus_sales_amount_raw_components,lightgbm,tree_plus_sales_amount_raw_components,CS200028,4384,0.2664233576642336,0.5976740074661798,0.8007753931540927,0.6735042735042736,0.3373287671232877,0.4495151169423845,0.1334397810218978
lightgbm__tree_plus_sales_amount_raw_components,lightgbm,tree_plus_sales_amount_raw_components,CS200029,1017,0.400196656833825,0.6209118136532921,0.7134128166915052,0.7031963470319634,0.3783783783783784,0.49201277955271566,0.2153392330383481
lightgbm__tree_plus_sales_amount_raw_components,lightgbm,tree_plus_sales_amount_raw_components,CS200030,1156,0.2378892733564014,0.5040404376064129,0.7714993292745846,0.5823529411764706,0.36,0.4449438202247191,0.14705882352941177
lightgbm__tree_plus_sales_amount_raw_components,lightgbm,tree_plus_sales_amount_raw_components,CS200031,1546,0.2238033635187581,0.41558633416674096,0.685602119460501,0.47540983606557374,0.2514450867052023,0.32892249527410206,0.11836998706338939
lightgbm__tree_plus_sales_amount_raw_components,lightgbm,tree_plus_sales_amount_raw_components,CS200037,2043,0.29515418502202645,0.5199826338450866,0.7590657822001106,0.549889135254989,0.41127694859038144,0.47058823529411764,0.22075379344101811
lightgbm__tree_plus_sales_amount_raw_components,lightgbm,tree_plus_sales_amount_raw_components,CS300001,3323,0.33012338248570566,0.735605076745659,0.8570662781202675,0.7571428571428571,0.5314494074749316,0.6245313336904125,0.23171832681312068
lightgbm__tree_plus_sales_amount_raw_components,lightgbm,tree_plus_sales_amount_raw_components,CS300002,2751,0.2813522355507088,0.6887282040856543,0.8304199848647037,0.731404958677686,0.4573643410852713,0.5627980922098569,0.17593602326426755
lightgbm__tree_plus_sales_amount_raw_components,lightgbm,tree_plus_sales_amount_raw_components,CS300010,1240,0.24435483870967742,0.6023713263596634,0.8156534970466096,0.6455026455026455,0.40264026402640263,0.4959349593495935,0.15241935483870966
lightgbm__tree_plus_sales_amount_raw_components,lightgbm,tree_plus_sales_amount_raw_components,CS300011,3264,0.35324754901960786,0.5787416128125631,0.7228337256258569,0.6144244105409153,0.3842150910667823,0.4727854855923159,0.22089460784313725
lightgbm__tree_plus_sales_amount_raw_components,lightgbm,tree_plus_sales_amount_raw_components,CS300014,494,0.4109311740890688,0.5797864370539831,0.6940226499415978,0.6,0.3842364532019704,0.46846846846846846,0.2631578947368421
lightgbm__tree_plus_sales_amount_raw_components,lightgbm,tree_plus_sales_amount_raw_components,CS300015,215,0.3953488372093023,0.6421969043549404,0.745158371040724,0.6511627906976745,0.32941176470588235,0.4375,0.2
lightgbm__tree_plus_sales_amount_raw_components,lightgbm,tree_plus_sales_amount_raw_components,CS300016,805,0.2248447204968944,0.46391651959468877,0.7285823062756764,0.6363636363636364,0.19337016574585636,0.2966101694915254,0.06832298136645963
lightgbm__tree_plus_sales_amount_raw_components,lightgbm,tree_plus_sales_amount_raw_components,CS300017,644,0.36490683229813664,0.616068398762514,0.754450397960776,0.6216216216216216,0.48936170212765956,0.5476190476190477,0.28726708074534163
lightgbm__tree_plus_sales_amount_raw_components,lightgbm,tree_plus_sales_amount_raw_components,CS300018,2260,0.12212389380530973,0.5611515296694375,0.8781903780972418,0.7241379310344828,0.30434782608695654,0.42857142857142855,0.05132743362831858
lightgbm__tree_plus_sales_amount_raw_components,lightgbm,tree_plus_sales_amount_raw_components,CS300020,514,0.39883268482490275,0.591068274107829,0.7016970558055096,0.6,0.3804878048780488,0.46567164179104475,0.2529182879377432
